utterance_id,act,scene,speaker,utterance,x,y,cluster
1244,4,7,SVR.,"Why this is madnesse , Sir , Not valure in you : I must laugh at this .",10.162333,5.333473,-1
1245,4,7,KAS.,"It is my humor : you are a Pimpe , and a Trig , And an Amadis de Gaule , or a Don Quixote .",10.878891,4.4858794,-1
1246,4,7,DRV.,Or a Knight o' the curious coxcombe . Doe you see ?,9.073013,5.3690586,-1
1247,4,7,ANA.,Peace to the Houshold .,7.8365173,7.469465,-1
1248,4,7,KAS.,"I le keepe peace , for no man .",7.9555373,7.5138197,-1
1249,4,7,ANA.,Casting of Dollers is concluded lawfull .,10.877561,6.149975,-1
1250,4,7,KAS.,Is he the Constable ?,8.946805,5.438488,-1
1251,4,7,SVB.,Peace Ananias .,9.844828,1.9124466,-1
1252,4,7,FAC.,"No , Sir .",5.003214,5.718606,-1
1253,4,7,KAS.,"Then you are an Otter , and a Shad , a Whit , A very Tim.",11.08844,4.918211,-1
1254,4,7,SVR.,You 'll heare me Sir ?,8.012295,6.150687,-1
1255,4,7,KAS.,I will not .,6.7819943,5.919753,-1
1256,4,7,ANA.,What is the Motiue .,9.381185,5.523073,-1
1257,4,7,SVB.,"Zeale , in the yong Gentleman , Against his Spanish slops .",10.007987,5.075872,-1
1258,4,7,ANA.,"They are profane , Leud , superstitious , and idolatrous Breeches .",11.878768,4.915697,-1
1259,4,7,SVR.,New Raskals !,8.643005,2.3659832,-1
1260,4,7,KAS.,"Will you be gone , Sir ?",6.928221,5.038598,-1
1261,4,7,ANA.,"Auoid Sathan , Thou art not of the light . That Ruffe of pride , About thy neck , betrayes thee : ' and is the same With that , which the vncleane Birds , in seuenty-seuen , Were seene to pranke it with , on diuers coasts . Thou look'st like Antichrist , in that leud hat .",11.274427,4.7430124,-1
1262,4,7,SVR.,I must giue way .,8.206505,4.1569786,-1
1263,4,7,KAS.,Be gone Sir .,6.70825,4.846353,-1
1264,4,7,SVR.,But i le take A course with you â€”,8.506719,8.326827,-1
1265,4,7,ANA.,"Depart , proud Spanish Fiend .",10.228801,8.55439,-1
1266,4,7,SVR.,"Captaine , and Doctor .",8.928862,6.372678,-1
1267,4,7,ANA.,Child of perdition .,10.879146,5.3469925,-1
1268,4,7,KAS.,Hence Sir . Did I not quarrell brauely ?,9.829056,5.517902,-1
1269,4,7,FAC.,Yes indeed Sir .,4.5263653,5.775404,-1
1270,4,7,KAS.,"Nay and I giue my minde to 't , I shall do 't ,",8.563865,6.235414,-1
1271,4,7,FAC.,"O you must follow Sir , and threaten him tame . Hee 'll turne againe else .",9.581771,5.3569107,-1
1272,4,7,KAS.,"I 'll re-turne him , then .",8.11713,5.1482453,-1
1273,4,7,FAC.,"Drugger , this Rogue preuented vs , for thee : We ' had determin'd , that thou shouldst ha' come , In a Spanish sute , and ha' carried her so ; and he A Brokerly slaue , goes , puts it on himselfe . Hast brought the Damask ?",9.572737,3.6035078,-1
1274,4,7,DRV.,Yes Sir .,4.237833,5.481909,-1
1275,4,7,FAC.,"Thou must borrow , A Spanish suite . Hast thou no credit with the Players ?",10.166187,8.517031,-1
1276,4,7,DRV.,"Yes Sir , did you neuer see me play the Poole ?",11.215665,7.826059,-1
1277,4,7,FAC.,"I know not Nab. Thou shalt , if I can help it . Hieronimo's old Cloke , Ruffe , and Hat will serue : I le tell thee more , when thou bringst 'hem .",9.681505,6.0954037,-1
1278,4,7,ANA.,"Sir , I know The Spaniard hates the Brethren , and hath Spies Vpon their Actions : And that this was one I make no scruple . But the holy Synode Haue beene in prayer , and meditation , for it . And 't is reueald no lesse , to them , then mee , That casting of Money is most lawfull .",11.951447,5.0640283,-1
1279,4,7,SVB.,"True . But here , I cannot doe it ; if the House Should chance to be suspected , all would out . And we be lock'd vp , in the Tower , for euer , To make Gold there : ( for th' state ) neuer come out . And , then , are you defeated .",11.219643,7.8484735,-1
1280,4,7,ANA.,"I will tell This to the Elders , and the weaker Brethren , That the whole Company of the Separation May ioyne in humble prayer againe ,",12.096727,5.3658476,-1
1281,4,7,"(
        SVB.",And fasting . ),8.568485,5.256067,-1
1282,4,7,ANA.,"Yea , for some fitter place . The Peace of minde Rest with these walles .",8.650691,4.2189655,-1
1283,4,7,SVB.,"Thankes , courteous Ananias .",9.838627,1.8273228,-1
1284,4,7,FAC.,What did he come for ?,7.1438932,4.7176857,-1
1285,4,7,SVB.,"About casting Dollers , Presently , out of hand . And so , I told him , A Spanish Minister came here to spie Against the Faithfull â€”",10.875172,6.039978,-1
1286,4,7,FAC.,"I conceiue . Come Subtle , Thou art so downe vpon the least disaster ! How wouldst tho' ha' done , if I had not helpt thee out ?",9.769032,6.0607643,-1
1287,4,7,SVB.,"I thanke thee Face , for the Angry Boy , i. faith .",10.568991,5.4244056,-1
1288,4,7,FAC.,"Who would ha'lookt , it should ha' beene that Raskall ? Surly ? He had dy'd his beard , and all . Well , Sir , Here 's Damask come , to make you a suite .",8.755791,2.417043,-1
1289,4,7,"SVB
        ,",Where 's Drugger ?,9.528704,3.2716198,-1
1290,4,7,FAC.,"He is gone to borrow me a Spanish habite , I le be the Count , now .",10.156096,8.482648,-1
1291,4,7,SVB.,But where 's the Widdow ?,7.4939475,3.7428925,-1
1292,4,7,FAC.,"Within , with my Lords Sister : Madame Dol Is entertaining her .",9.431481,7.7830396,-1
1293,4,7,SVB.,"By your fauour , Face , Now she is honest , I will stand againe .",9.790756,7.1918244,-1
1294,4,7,FAC.,You will not offer it ?,5.97899,4.3972287,-1
1295,4,7,SVB.,Why ?,5.4764113,4.600645,-1
1296,4,7,FAC.,"Stand to your word , Or â€” Here comes Dol. She knows â€”",9.125331,8.293555,-1
1297,4,7,SVB.,Yo' are tyrannous still .,9.663611,4.0602508,-1
1298,4,7,FAC.,"Strict for my right . How now , Dol ? Hast 'told her , The Spanish Count will come ?",10.140929,8.427826,-1
1299,4,7,DOL.,"Yes , but another is come , You little look'd for .",6.941235,5.4537644,-1
1300,4,7,FAC.,Who 's that ?,6.08973,4.2176304,-1
1301,4,7,DOL.,Your Master : The Master of the House .,8.480096,4.9762435,-1
1302,4,7,SVB.,How Dol ?,7.6086206,2.8011968,-1
1303,4,7,FAC.,"She lies . This is some trick . Come leaue your Quiblins , Dorothee .",9.799274,6.991511,-1
1304,4,7,DOL.,"Looke out , and see .",7.387615,5.248736,-1
1305,4,7,SVB.,Art thou in earnest ?,11.457155,5.029456,-1
1306,4,7,DOL.,"'Slight Forty o' the Neighbours are about him , talking .",9.606408,5.072466,-1
1307,4,7,FAC.,"'T is he , by this good day .",6.35033,6.080634,-1
1308,4,7,DOL.,"'T will proueill day , For some on vs .",8.227755,6.8969207,-1
1309,4,7,FAC.,"We are vndone , and taken .",8.046953,5.8242097,-1
1310,4,7,DOL.,"Lost , I am afraid .",7.541792,6.025471,-1
1311,4,7,SVB.,"You said he would not come , While there dyed one a Weeke , within the Liberties .",8.792752,3.9822085,-1
1312,4,7,FAC.,No : 't was within the Walls .,8.44099,4.354891,-1
1313,4,7,SVB.,"Was 't so ? Cry ' you mercy : I thought the Liberties . What shall we doe now , Face ?",11.355334,5.470909,-1
1314,4,7,FAC.,"Be silent , not a word , if he call , or knock . I 'll into mine old shape againe , and meet him , Of Ieremie , the Butler . I' the meane time , Doe you two pack vp all the goods , and purchase , That we can carry i' the two trunkes . I 'll keepe him Off for to day , if I cannot longer : And then At night , I le ship you both away to Ratcliffe , Where wee 'll meet to morrow , and then wee 'll share . Let Mammon's Brasse , and Peuter keep the Cellar : Wee 'll haue another time for that . But , Dol , 'Pray thee goe heate a little water , quickly , Subtle must shaue me . All my Captaines beard Must off , to make me appeare smooth Ieremy . You 'll do 't ?",10.568353,5.2820053,-1
1315,4,7,SVB.,"Yes I le shaue you , as well as I can .",8.389138,6.9372907,-1
1316,4,7,FAC.,"And not cut my throte , but trim me ?",8.219905,3.6464086,-1
1317,4,7,SVB.,"You shall see , Sir .",6.8198915,6.2131395,-1
1318,5,1,"NEI.
        1.","Daily , Sir .",4.861821,5.95554,-1
1319,5,1,"NEI.
        2.","And nightly , too .",8.48056,5.728222,-1
1320,5,1,"NEI.
        3.","I , some as braue as Lords .",11.075088,5.562896,-1
1321,5,1,"NEI.
        4.","Ladies , & Gentlewomen .",9.264535,7.390268,-1
1322,5,1,"NEI.
        5.",Citizens Wiues .,8.110965,3.2850285,-1
1323,5,1,"NEI.
        1.",And Knights .,8.609528,5.4254894,-1
1324,5,1,"NEI.
        6.",In Coaches .,11.710267,6.4431186,-1
1325,5,1,"NEI.
        2.",Yes and Oyster-women .,9.93503,2.7531455,-1
1326,5,1,"NEI.
        1.",Beside other Gallants .,11.646731,6.1291823,-1
1327,5,1,"NEI.
        3.",Saylors Wiues .,8.149587,3.0376759,-1
1328,5,1,"NEI.
        4.",Tabacco-men .,9.803417,2.5473719,-1
1329,5,1,"NEI.
        5.",Another Pimlico .,6.35015,4.671313,-1
1330,5,1,LOV.,"What should my Knaue aduance , To draw this company ? He hung out no Banners Of a strange Calfe , with fiue legs , to be seene ? Or a huge Lobstar , with six clawes ?",10.712202,4.2115383,-1
1331,5,1,"NEI.
        6.",No Sir .,4.981099,5.647754,-1
1332,5,1,"NEI.
        3.","We had gone in , then , Sir .",7.2958236,4.7542505,-1
1333,5,1,LOV.,"He has no guift Of Teaching i' the nose , that ere I knew of ! You saw no Bils set vp , that promis'd cure Of Agues , or the Tooth-ach ?",9.7154045,3.9330826,-1
1334,5,1,"NEI.
        2.","No such thing , Sir .",4.9485917,5.6822405,-1
1335,5,1,LOV.,"Nor heard a Drum strooke , for Babouns , or Puppets ?",11.424347,4.756898,-1
1336,5,1,"NEI.
        5",Neither Sir .,5.3801284,5.6117444,-1
1337,5,1,LOV.,"What deuise should he bring forth now ? I loue a teeming wit , as I loue my nourishment . 'Pray God he ha' not kept such open house , That he hath sold my hangings , and my bedding : I left him nothing else . If he haue eate 'hem , A plague o' the Moath , say I. Sure he has got Some baudy Pictures , to call all this Ging ; The Frier , and the Nun ; or the new Motion Of the Knights Courser , couering the Parsons Mare ; The Boy of six yeare old , with the great thing : Or 't may be , he has the fleas that runne at â—ilt , Vpon a Table , or some Dog to Daunce ? When saw you him ?",9.695303,4.571954,-1
1338,5,1,"NEI.
        1.","Who Sir , Ieremie ?",8.129387,5.4840984,-1
1339,5,1,"NEI.
        2.","Ieremie Butler ? We saw him not , this mont'h .",9.190438,5.358235,-1
1340,5,1,LOV.,How !,4.231124,4.135085,-1
1341,5,1,"NEI.
        4.","Not these fiue weekes , Sir .",8.259092,6.6751056,-1
1342,5,1,NEI.,"These six weekes , at the least .",8.225367,6.6430364,-1
1343,5,1,LOV.,"Yo' amaze me , Neighbours .",9.400447,5.2029734,-1
1344,5,1,"NEI.
        5.","Sure , if your Worship know not where he is , Hee 's flipt away .",10.130843,6.1858487,-1
1345,5,1,"NEI.
        6.","Pray God , he be not made away .",7.0586834,6.8846455,-1
1346,5,1,LOV.,"Ha ? It 's no time to question , then .",6.0439434,5.786842,-1
1347,5,1,"NEI.
        6.","About Some three weekes since , I heard a dolefull cry , As I sate vp , a mending my wiues stockings .",9.073553,4.8213053,-1
1348,5,1,LOV.,"This 's strange ! that none will answere ! Didst thou heare A cry , saist thou ?",11.425714,5.325801,-1
1349,5,1,"NEI.
        6.","Yes Sir , like vnto a Man That had beene strangled an hower , and could not speake .",9.421343,5.1896896,-1
1350,5,1,"NEI.
        2.","I heard it too , iust this day three weekes , at two a clock Next morning .",8.247572,6.5803022,-1
1351,5,1,LOV.,"These be miracles , or you make 'hem so ! A man an hower strangled , and could not speake , And both you heard him cry ?",9.979831,5.375557,-1
1352,5,1,"NEI.
        3.","Yes , downward , Sir .",4.56633,5.780801,-1
1353,5,1,LOV.,"Thou art a wise fellow . Giue me thy hand , I pray thee . What trade art thou , on ?",11.504557,5.207833,-1
1354,5,1,"NEI.
        3.","A Smith , and 't please your Worship .",10.159738,6.1106057,-1
1355,5,1,LOV.,"A Smith ? Then , lend me thy help , to get this dore open .",8.012215,3.2071364,-1
1356,5,1,"NEI.
        3.","That I will presently , Sir , but fetch my tooles â€”",8.52406,8.222716,-1
1357,5,1,"NEI.
        1.",Sir . Best to knock againe afore you breake it .,7.675193,5.4292316,-1
1358,5,2,FAC.,What meane you Sir ?,7.640328,5.496444,-1
1359,5,2,"NEI.
        1.2.4
        .","O , Here 's ã€ˆâ—Šã€‰",10.825478,8.4594145,-1
1360,5,2,FAC.,"Good Sir , Come from the dore .",7.7493105,2.790943,-1
1361,5,2,Lov.,Why ? what 's the matter ?,5.4810386,4.840339,-1
1362,5,2,FAC.,"Yet farder , you are to neare , yet .",11.733055,5.4196587,-1
1363,5,2,LOV.,"I' the name of wonder , What meanes the fellow ?",7.617023,5.477668,-1
1364,5,2,FAC.,"The House , Sir , has beene visited .",8.778802,4.853835,-1
1365,5,2,LOV.,What ? with the Plague ? stand thou then farder .,11.732619,5.3893037,-1
1366,5,2,FAC.,"No , Sir . I had it not .",4.907515,5.6201134,-1
1367,5,2,LOV.,"Who had it then ? I left None else , but thee , i' the house .",8.715808,4.76412,-1
1368,5,2,FAC.,"Yes , Sir . My Fellow , The Cat , that kept the Buttry , had it on her A weeke , before I spied it : But I got her Conuay'd away , i' the night . And so I shut The house vp for a Month -",8.95038,4.5238595,-1
1369,5,2,LOV.,How !,4.2631555,4.1537423,-1
1370,5,2,FAC.,"Purposing them , Sir . T' haue burnt Rose-vinegar , Triackle , and Tarre , And , ha' made it sweet , that you should ne'er ha'knowne it : Because I knew the Newes would but afflict you , Sir .",11.075633,3.9136598,-1
1371,5,2,LOV.,"Breath lesse , and farder off . Why this is stranger ! The Neighbors tell me all , here , that the Dores Haue still been open .",8.4755945,2.8870916,-1
1372,5,2,FAC.,How Sir ?,5.339914,5.8413444,-1
1373,5,2,LOV.,"Gallants , Men , and Women , And of all sorts , tag-rag , beene seene to flock here In threaues , these ten weekes , as to a second Hogs-den , In dayes of Pimlico , and Eye-bright .",11.661262,5.967634,-1
1374,5,2,FAC.,Sir . Their wisedomes will not say so .,6.4217253,6.2455244,-1
1375,5,2,LOV.,"To day , they speake Of Coaches , and Gallants ; one in a French-hood , Went in , they tell me : and another was seene In a Veluet Gowne , at the windore . Diuerse more Passe in and out .",11.651024,6.1591315,-1
1376,5,2,Fac.,"They did passe through the dores then , Or walls , I assure their Eyesights , and their Spectacles ; For here , Sir , are the keyes ; and here haue beene , In this my pocket , now , about twenty dayes . And for before , I kept the Fort alone , there . But that 't is yet not deepe i' the afternoone , I should beleeue my Neighbours had seene double Through the Black-pot , and made these apparitions : For , on my faith to your Worship , for these three weekes And vpwards , the dore has not beene open'd .",9.378506,4.445314,-1
1377,5,2,LOV.,Strange !,4.763444,4.7617416,-1
1378,5,2,"NEI.
        1.","Good faith , I thinke I saw a Coach !",11.764249,6.4605894,-1
1379,5,2,"NEI.
        2.","And I too , I 'lld ha' beene sworne !",8.484006,5.963817,-1
1380,5,2,LOV.,Doe you but thinke it now ? And but one Coach ?,11.763509,6.472996,-1
1381,5,2,"NEI.
        4.","We cannot tell , Sir . leremy Is a very honest fellow .",6.3819222,5.6723495,-1
1382,5,2,FAC.,Did you see me at all ?,6.9665923,5.82554,-1
1383,5,2,"NEI.
        1.",No. That we are sure on .,5.3639417,4.6601286,-1
1384,5,2,"NEI.
        2.",I 'll be sworne o' that .,8.373015,6.083752,-1
1385,5,2,LOV.,"Fine Rogues , to haue your testimonies built on !",8.981866,3.0882149,-1
1386,5,2,"NEI.
        3.",Is Ieremy come ?,8.139007,5.032989,-1
1387,5,2,"MEI.
        1.","O yes , you may leaue your tooles , We were deceiu'd he saies .",9.392928,5.1800346,-1
1388,5,2,"NEI.
        2.","He has had the keyes , And the dore has bin shut these three weeks .",7.7485285,2.9122212,-1
1389,5,2,"NEI.
        3.",Like enough .,5.905432,5.114617,-1
1390,5,2,LOV.,"Peace , and get hence , you Changelings .",7.8263345,7.538286,-1
1391,5,2,FAC.,"Surly come ! And Mammon made acquainted ? They 'll tell all . ( How shall I beate them off ? What shall I doe ? ) Nothing 's more wretched , then a guilty conscience .",10.158392,3.9880292,-1
1392,5,3,MAM.,Nay good Surly â€”,8.610488,8.44563,-1
1393,5,3,SVR.,"The happy word , Be rich â€”",8.695933,8.454339,-1
1394,5,3,MAM.,Play not the Tyranne â€”,8.606031,8.2982435,-1
1395,5,3,SVR.,"Should be to day pronounc'd , to all your friends . And where be your Andirons now ? And your Brasse Pots ? That should ha' beene Golden Flaggons , and great Wedges ?",11.261943,5.076323,-1
1396,5,3,MAM.,"Let me but breath . What! They ha'shut their dores , Me thinkes .",8.195915,2.8957922,-1
1397,5,3,SVR.,"I , now , 't is Holyday with them .",12.32175,4.775979,-1
1398,5,3,MAM.,"Rogues , Coseners , Impostors , Baudes .",8.951572,3.0681286,-1
1399,5,3,FAC.,"What meane you , Sir ?",7.717386,5.454234,-1
1400,5,3,MAM.,To enter if we can .,7.5887656,4.624349,-1
1401,5,3,FAC.,"Another mans house ? Here is the Owner , Sir . Turne you to him , And speake your businesse .",8.8752985,4.8066926,-1
1402,5,3,MAM.,"Are you , Sir , the Owner ?",6.034051,5.897411,-1
1403,5,3,LOV.,"Yes , Sir .",4.498054,5.7159214,-1
1404,5,3,MAM.,"And are those Knaues , within , your Cheaters ?",8.508683,3.2486744,-1
1405,5,3,LOV.,What Knaues ? What Cheaters ?,8.518188,3.247923,-1
1406,5,3,MAM.,"Subtle , & his Lungs .",10.637489,2.2892177,-1
1407,5,3,FAC.,"The Gentleman is distracted , Sir . No Lungs Nor Lights ha' beene seene here these three weekes , Sir , Within these dores , vpon my word .",9.129558,5.676182,-1
1408,5,3,SVR.,"Your word , Groome arrogant ?",9.667853,6.085551,-1
1409,5,3,FAC.,"Yes Sir , I am the House-keeper , And know the keyes ha' not beene out o' my hands .",8.276146,4.355175,-1
1410,5,3,SVR.,This 's a new Face !,7.6043277,4.6116686,-1
1411,5,3,FAC.,"You doe mistake the house , Sir . What signe was 't at ?",8.667431,4.787728,-1
1412,5,3,SVR.,You Raskall . This is one O' the Confederacie . Come let 's get Officers ! And force the dore .,8.619012,2.3366253,-1
1413,5,3,LOV.,"'Pray you stay , Gentlemen .",6.955764,6.987375,-1
1414,5,3,SVR.,"No , Sir , wee 'll come with warrant .",7.0395584,3.407064,-1
1415,5,3,MAM,"I , and then , We shall ha' your dores open .",7.9715853,2.9992146,-1
1416,5,3,LOV.,What meanes this ?,7.2558017,5.253771,-1
1417,5,3,FAC.,I cannot tell Sir .,5.766301,5.8711095,-1
1418,5,3,"NEI.
        1.","These are two o' the Gallants , That we doe thinke we saw .",11.667995,6.0532355,-1
1419,5,3,FAC.,"Two o' the Fooles ? You talke as idly as they . Good faith , Sir , I thinke the Moone has cras'd 'hem all . ( O me , The angry Boy come too ? Hee 'll make a noyse And nere away till he haue betrayed vs all . )",10.223029,4.666002,-1
1420,5,3,KAS.,"What Rogues , Baudes , Slaues , you 'il open the dore anone . Punque , Cocatrice , my Suster . By this light I 'll fetch the Marshall to you . You are a Whore , To keepe your Castle .",9.033085,3.1932993,-1
1421,5,3,FAC.,"Who would you speake with , Sir ?",8.8593,6.136206,-1
1422,5,3,KAS.,"The baudy Doctor , and the Cosening Captaine , And Pus my Suster .",9.304394,6.231739,-1
1423,5,3,LOV.,"This is something , sure !",6.336068,4.661629,-1
1424,5,3,FAC.,"Vpon my trust , the dores were neuer open , Sir .",11.160109,7.8002896,-1
1425,5,3,KAS.,"I haue heard all their tricks , told me twice ouer , By the fat Knight , and the leane Gentleman .",8.35493,5.904164,-1
1426,5,3,LOV.,Here comes another .,6.374799,4.809008,-1
1427,5,3,FAC.,Ananias too ? And his Pastor ?,9.811631,1.8759232,-1
1428,5,3,TRI.,The dores are shut against vs .,7.7844977,2.7742941,-1
1429,5,3,ANA.,"Come forth , you Seed of Vipers , Sonnes of Belial , Your wickednesse is broke forth : Abhomination Is in the House .",11.520676,4.732875,-1
1430,5,3,KAS.,My Suster 's there .,8.887078,6.8320565,-1
1431,5,3,ANA.,"The place , It is become a Cage of vncleane birds .",10.026855,2.9264052,-1
1432,5,3,KAS.,"I , I will fetch the Scauenger , and the Cunstable .",10.101572,5.6033063,-1
1433,5,3,TRI.,You shall doe well .,7.1501193,6.3728166,-1
1434,5,3,ANA.,"Wee 'll ioyne , to weede them out .",9.062535,4.050779,-1
1435,5,3,KAS.,"You will not come then ? Punque , Deuise , my Suster ?",7.732833,4.781784,-1
1436,5,3,ANA.,"Call her not Sister . She is a Harlot , verily .",9.49568,7.301573,-1
1437,5,3,KAS.,I 'll raise the street .,6.9281907,6.0345306,-1
1438,5,3,LOV.,"Good Gentlemen , a word .",5.563828,5.742061,-1
1439,5,3,ANA.,"Sathan , auoide , and hinder not our zeale .",10.835306,4.987794,-1
1440,5,3,LOV.,The world 's turn'd Bet'lem .,9.337269,7.733581,-1
1441,5,3,FAC.,"These are all broke loose , Out of S. Katherines , where they vse to keepe , The better sort of Mad-folkes .",11.622391,5.6868815,-1
1442,5,3,"NEI.
        1.","All these Persons We saw goe in , and out here .",7.9244413,5.155409,-1
1443,5,3,"NEI.
        2.","Yes , indeed Sir .",4.621683,5.827512,-1
1444,5,3,"NEI.
        3.",These were the Parties .,11.574528,5.959606,-1
1445,5,3,FAC.,"Peace , you Drunkards . Sir , I wonder at it ! Please you , to giue me leaue To touch the dore , I 'll try and the Lock be chang'd .",7.907567,2.9440057,-1
1446,5,3,LOV.,It mazes me !,9.948778,3.0602272,-1
1447,5,3,FAC.,"Good faith , Sir , I beleeue , There 's no such thing . 'T is all Deceptio visus . Would I could get him away .",9.504122,4.955835,-1
1448,5,3,DAP.,Mr. Captaine . Mr. Doctor .,8.924246,6.433383,-1
1449,5,3,LOV.,Who 's that ?,6.1300926,4.2394013,-1
1450,5,3,FAC.,"( Our Clearke within , that I forgot ) I know not , Sir .",7.0458145,4.173905,-1
1451,5,3,DAP.,"For Gods sake , when will her Grace be at leasure ?",10.838612,7.3281026,-1
1452,5,3,FAC.,"Ha! Illusions , some spirit o' the ayre : ( His gag is melted , And now he sets out the throte . )",9.537679,3.7576554,-1
1453,5,3,DAP.,I am almost stifled â€”,8.687383,8.507625,-1
1454,5,3,"(
        FAC.",Would you were altogether . ),7.103995,5.1200056,-1
1455,5,3,LOV.,'T is i' the house . Ha! List.,8.643973,4.821811,-1
1456,5,3,FAC.,"Beleeue it Sir , i' the ayre .",7.3231072,4.3766847,-1
1457,5,3,LOV.,"Peace , you â€”",8.681245,8.379434,-1
1458,5,3,DAP.,Mine Aunts Grace dos not vse me well .,10.988565,6.925998,-1
1459,5,3,SVB.,"You Foole , Peace , you 'll marre all .",7.9391327,7.3657045,-1
1460,5,3,FAC.,"Or you will else , you Rogue .",9.000682,3.07984,-1
1461,5,3,LOV.,"O , is it so ? Then you conuerse with spirits . Come Sir . No more o' your tricks , good leremy , The truth , the shortest way .",9.841917,4.5870724,-1
1462,5,3,FAC.,"Dismisse this rabble , Sir . What shall I doe ? I am catch'd .",7.3635626,6.377251,-1
1463,5,3,LOV.,"Good Neighbours , I thanke you all . You may depart . Come Sir , You know that I am an indulgent Master : And therefore conceale nothing . What 's your med'cine , To draw so many seuerall sorts of wild-foule ?",10.380273,4.9903903,-1
1464,5,3,FAC.,"Sir , you were wont to affect mirth , and wit . But here 's no place to talke on 't i' the street . Giue me but leaue , to make the best of my fortune , And onely pardon me th' abuse of your House . It 's all I begge . I 'll help you to a Widdow , In recompence , that you shall gi' me thankes for , Will make you seauen yeeres yonger , and a rich one . 'T is but your putting on a Spanish Cloake , I haue her within . You neede not feare the House , It was not visited .",9.701005,5.135,-1
1465,5,3,LOV.,"But by me , who came Sooner then you expected .",7.793896,4.679757,-1
1466,5,3,FAC.,"It is true , Sir . Pray you forgiue me .",6.88469,6.939449,-1
1467,5,3,LOV.,Well : Let 's see your Widdow .,7.4807143,3.7879825,-1
1468,5,4,DAP.,"Yes faith , it crumbled Away i' my mouth .",12.218292,6.4034104,-1
1469,5,4,SVB.,You ha' spoil'd all then .,6.914554,5.204806,-1
1470,5,4,DAP.,"No , I hope my Aunt of Faery will forgiue me .",11.139469,6.820774,-1
1471,5,4,SVB.,"Your Aunt 's a gracious Lady , but in truth You were to blame .",10.94313,6.9512362,-1
1472,5,4,DAP.,"The fume did ouercome me , And I did do 't to stay my stomack . 'Pray you So satisfie her Grace . Here comes the Captaine .",9.932981,6.490308,-1
1473,5,4,FAC.,How now ! Is his mouth downe ?,9.080355,4.329081,-1
1474,5,4,SVB.,"I , he has spoken !",7.4011464,6.002715,-1
1475,5,4,FAC.,"( A poxe , I heard him , and you too . ) Hee 's vndone , then . I haue beene faine to say , the House is haunted With Spirits , to keepe Churle back .",9.48666,4.94821,-1
1476,5,4,SVB.,And hast thou done it ?,11.567077,5.289177,-1
1477,5,4,FAC.,"Sure , for this night .",4.49315,5.8652744,-1
1478,5,4,SVB.,"Why then triumph , and sing Of Face so famous , the precious King Of present wits .",10.646479,5.4173436,-1
1479,5,4,FAC.,"Did you not heare the coyle , About the dore ?",7.87864,2.7310798,-1
1480,5,4,SVB.,"Yes , and I dwindled with it .",4.579696,5.3325963,-1
1481,5,4,FAC.,"Shew him his Aunt , and let him be dispatch'd : I 'll send her to you .",9.8578,7.2254605,-1
1482,5,4,SVB.,"Well Sir , your Aunt her Grace , Will giue you audience presently , on my sute , And the Captaines word , that you did not eate your gag , In any contempt of her Highnesse .",10.845233,6.7158723,-1
1483,5,4,DAP.,"Not I , in troth , Sir .",7.7215934,6.024823,-1
1484,5,4,SVB.,"Here she is come . Downe o' your knees , and wriggle : She has a stately presence . Good . Yet nearer , And bid God saue her .",10.675834,7.1389885,-1
1485,5,4,DAP.,Madame .,9.3141,7.9540067,-1
1486,5,4,SVB.,And your Aunt .,10.994237,6.926562,-1
1487,5,4,DAP.,"And my most Gracious Aunt , God saue your Grace .",10.939513,6.9851246,-1
1488,5,4,DOL.,"Nephew , we thought to haue been angry , with you ; But that sweet face of yours , hath turn'd the tide , And made it flow with Ioy , that eb'd of Loue . Arise , and touch our veluet Gowne .",10.422166,4.995841,-1
1489,5,4,SVB.,"The Skirts , And kisse'hem . So.",11.387456,5.965655,-1
1490,5,4,DOL.,"Let me now stroke that head . Much , Nephew , shalt thou winne ; much shalt thou spend ; Much shalt thou giue away , much shalt thou Lend .",11.55268,5.080039,-1
1491,5,4,SVB.,"I , much indeede . Why doe you not thanke her Grace ?",10.786747,7.3431873,-1
1492,5,4,DAP.,"I cannot speake , for Ioy .",8.193211,5.435715,-1
1493,5,4,SVB.,"See , the kinde wretch ! Your Graces kins-man right .",10.997464,6.7451606,-1
1494,5,4,DOL.,"Giue me the Bird. Here is your Flye in a Purse , about your neck , Cosen , Weare it , and feede it , about this day seu ' night , On your right wrist .",10.225148,3.1465533,-1
1495,5,4,SVB.,"Open a veyne , with a Pinne , And let it suck but once a weeke . Till then , You must not looke on 't .",8.01343,3.065197,-1
1496,5,4,DOL.,"No. And Kinsman , Beare your selfe worthy of the blood you come on .",10.84806,6.5444446,-1
1497,5,4,SVB.,"Her Grace would ha' you eate no more Wool-sack pies , Nor Dagger Frumenty .",10.778336,7.234945,-1
1498,5,4,DOL.,"Nor breake his fast , In Heauen , and Hell .",8.66405,4.824408,-1
1499,5,4,SVB.,"Shee 's with you euery where . Nor play with Coster-mongers at Mum-chance , Tray-trip , God make you rich ( when as your Aunt has done it : ) but keepe The Gallant'st company , and the best Games .",10.829341,6.7725334,-1
1500,5,4,DAP.,"Yes , Sir .",4.500115,5.7441416,-1
1501,5,4,SVB.,Gleeke and Primero ; and what you get be true to vs .,8.528508,7.4037027,-1
1502,5,4,DAP.,"By this hand , I will .",6.934806,6.07214,-1
